gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,decision_o
1,21,25,1,8,25,20,25,20,10,0,3,10,10,6,4,7,12,18,20,16,16,18,5,9,7,9,10,6,8,7,9,5,7,9,1,0
1,21,24,0,8,25,35,30,10,0,0,4,5,6,4,6,2,12,18,20,16,16,18,5,9,7,9,10,5,8,8,4,9,3,6,0,0
1,21,24,0,8,25,15,25,25,15,15,6,7,8,6,7,7,12,18,20,16,16,18,5,9,7,9,10,7,7,8,5,7,2,6,0,1
1,21,28,0,8,25,15,25,15,0,20,7,8,8,7,9,6,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,4,5,0,1
1,21,26,0,8,20,35,20,10,10,5,6,7,10,8,9,8,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,5,8,0,0
1,21,30,0,8,20,20,25,25,5,5,9,5,6,5,5,7,12,18,20,16,16,18,5,9,7,9,10,4,7,7,4,7,3,5,0,1
1,21,22,0,8,30,15,25,25,5,0,3,8,5,5,8,3,12,18,20,16,16,18,5,9,7,9,10,7,7,7,5,6,3,6,0,0
1,21,25,1,8,20,20,20,20,5,15,6,7,8,4,6,4,12,18,20,16,16,18,5,9,7,9,10,9,9,10,9,9,8,9,0,0
1,21,23,0,8,25,10,35,15,0,15,2,8,8,3,2,2,12,18,20,16,16,18,5,9,7,9,10,7,4,6,4,4,2,2,0,0
1,21,21,0,8,15,20,15,30,5,15,6,6,8,6,7,6,12,18,20,16,16,18,5,9,7,9,10,5,8,8,5,8,2,6,0,0
1,21,28,0,8,40,15,20,10,5,10,6,8,8,7,7,6,12,18,20,16,16,18,5,9,7,9,10,6,8,7,7,7,2,6,0,0
1,21,28,0,8,40,20,20,20,0,0,5,7,7,7,7,5,12,18,20,16,16,18,5,9,7,9,10,6,8,7,6,8,2,6,0,0
1,21,23,0,8,20,25,25,10,10,10,5,8,10,7,9,5,12,18,20,16,16,18,5,9,7,9,10,5,9,9,8,9,5,8,0,0
1,27,25,0,1,25,20,25,20,10,0,4,10,8,8,6,4,20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,7,5,6,0,0
1,27,23,0,1,20,25,20,15,10,10,3,6,8,5,5,1,20,20,20,10,10,20,7,8,7,8,7,5,6,6,5,6,3,3,0,0
1,27,24,0,1,25,35,30,10,0,0,4,5,5,3,5,1,20,20,20,10,10,20,7,8,7,8,7,5,7,7,5,7,3,4,0,0
1,27,24,0,1,25,15,25,25,15,15,6,7,6,6,8,5,20,20,20,10,10,20,7,8,7,8,7,6,8,8,7,7,6,6,0,1
1,27,28,0,1,25,15,25,15,0,20,7,7,7,5,6,5,20,20,20,10,10,20,7,8,7,8,7,6,7,7,4,6,6,6,0,1
1,27,26,0,1,20,35,20,10,10,5,5,8,5,5,6,5,20,20,20,10,10,20,7,8,7,8,7,8,7,7,7,6,7,7,0,0
1,27,23,0,1,25,10,35,15,0,15,2,2,3,2,2,1,20,20,20,10,10,20,7,8,7,8,7,3,4,5,4,4,2,2,0,0
1,27,21,0,1,15,20,15,30,5,15,4,6,7,6,5,5,20,20,20,10,10,20,7,8,7,8,7,3,6,7,5,5,4,2,0,0
1,27,28,0,1,40,15,20,10,5,10,6,8,8,7,8,6,20,20,20,10,10,20,7,8,7,8,7,7,7,8,6,7,8,8,0,0
1,27,28,0,1,40,20,20,20,0,0,4,7,7,6,6,5,20,20,20,10,10,20,7,8,7,8,7,4,5,5,4,5,4,4,0,0
1,27,23,1,1,20,25,25,10,10,10,5,8,9,7,10,8,20,20,20,10,10,20,7,8,7,8,7,6,7,7,7,7,7,7,0,0
1,21,25,1,9,25,20,25,20,10,0,5,4,3,7,4,3,10,20,40,10,10,10,5,8,6,7,8,5,7,6,6,6,7,8,0,0
1,21,24,0,9,25,35,30,10,0,0,4,6,5,4,3,2,10,20,40,10,10,10,5,8,6,7,8,5,7,8,6,6,7,7,0,1
1,21,24,0,9,25,15,25,25,15,15,8,8,8,10,7,8,10,20,40,10,10,10,5,8,6,7,8,7,7,7,6,6,9,9,1,1
1,21,28,0,9,25,15,25,15,0,20,7,8,7,6,6,6,10,20,40,10,10,10,5,8,6,7,8,6,7,7,6,7,5,7,0,1
1,21,26,0,9,20,35,20,10,10,5,6,8,9,8,8,9,10,20,40,10,10,10,5,8,6,7,8,7,6,7,7,7,6,7,0,0
1,21,30,0,9,20,20,25,25,5,5,5,6,6,4,7,4,10,20,40,10,10,10,5,8,6,7,8,5,6,7,6,6,6,6,0,1
1,21,22,0,9,30,15,25,25,5,0,4,6,6,4,3,3,10,20,40,10,10,10,5,8,6,7,8,6,6,6,8,6,5,6,0,0
1,21,25,1,9,20,20,20,20,5,15,7,8,8,6,7,3,10,20,40,10,10,10,5,8,6,7,8,7,7,6,7,6,7,8,0,0
1,21,23,0,9,25,10,35,15,0,15,4,6,4,1,1,1,10,20,40,10,10,10,5,8,6,7,8,7,6,5,4,4,4,6,0,0
1,21,21,0,9,15,20,15,30,5,15,7,7,6,6,6,5,10,20,40,10,10,10,5,8,6,7,8,6,6,5,7,5,6,6,0,0
1,21,28,0,9,40,20,20,20,0,0,6,7,7,7,9,7,10,20,40,10,10,10,5,8,6,7,8,6,7,6,6,5,5,6,0,1
1,21,23,0,9,20,25,25,10,10,10,6,9,10,8,10,7,10,20,40,10,10,10,5,8,6,7,8,6,8,7,6,7,5,6,0,0
1,27,30,1,2,20,20,25,25,5,5,6,6,6,5,6,4,10,20,20,15,20,15,7,9,9,8,8,5,7,7,7,7,7,7,0,1
1,25,25,0,10,25,20,25,20,10,0,8,10,9,9,8,4,20,20,15,15,15,15,7,9,7,8,6,7,8,9,6,8,5,6,0,0
1,25,24,1,10,25,35,30,10,0,0,8,5,6,6,5,1,20,20,15,15,15,15,7,9,7,8,6,4,5,10,4,10,4,4,0,1
1,25,24,1,10,25,15,25,25,15,15,7,6,6,7,5,4,20,20,15,15,15,15,7,9,7,8,6,6,7,9,7,9,3,5,0,1
1,25,28,1,10,25,15,25,15,0,20,7,6,6,7,6,6,20,20,15,15,15,15,7,9,7,8,6,6,8,7,5,8,7,7,0,1
1,25,26,1,10,20,35,20,10,10,5,10,8,7,8,7,8,20,20,15,15,15,15,7,9,7,8,6,7,8,8,6,10,6,8,0,1
1,25,30,1,10,20,20,25,25,5,5,6,7,5,5,5,2,20,20,15,15,15,15,7,9,7,8,6,3,8,9,8,10,5,8,0,1
1,25,25,0,10,20,20,20,20,5,15,9,8,7,8,6,5,20,20,15,15,15,15,7,9,7,8,6,8,8,9,8,9,8,9,0,1
1,25,23,1,10,25,10,35,15,0,15,6,4,7,6,2,2,20,20,15,15,15,15,7,9,7,8,6,6,5,8,7,10,8,6,0,0
1,25,21,1,10,15,20,15,30,5,15,8,7,7,7,6,6,20,20,15,15,15,15,7,9,7,8,6,5,4,7,5,9,7,5,0,1
1,25,28,1,10,40,15,20,10,5,10,9,8,8,8,8,7,20,20,15,15,15,15,7,9,7,8,6,7,8,9,7,8,5,7,0,1
1,25,28,1,10,40,20,20,20,0,0,8,9,9,9,7,5,20,20,15,15,15,15,7,9,7,8,6,5,8,8,6,9,6,6,0,1
1,25,23,0,10,20,25,25,10,10,10,8,9,8,10,9,8,20,20,15,15,15,15,7,9,7,8,6,7,7,7,8,8,6,7,0,1
1,23,25,0,2,25,20,25,20,10,0,8,9,9,8,7,4,20,20,20,15,15,10,7,8,8,8,8,2,5,5,3,5,2,2,0,0
1,23,24,1,2,25,35,30,10,0,0,6,5,7,5,5,2,20,20,20,15,15,10,7,8,8,8,8,2,6,7,1,7,2,2,0,1
1,23,24,1,2,25,15,25,25,15,15,8,7,7,8,7,7,20,20,20,15,15,10,7,8,8,8,8,3,8,7,6,6,4,5,0,1
1,23,28,1,2,25,15,25,15,0,20,7,6,8,7,6,7,20,20,20,15,15,10,7,8,8,8,8,4,7,6,1,4,3,2,0,1
1,23,26,1,2,20,35,20,10,10,5,10,9,9,10,7,8,20,20,20,15,15,10,7,8,8,8,8,7,4,5,6,5,4,6,0,1
1,23,30,1,2,20,20,25,25,5,5,5,6,6,6,6,6,20,20,20,15,15,10,7,8,8,8,8,3,7,6,4,6,2,2,0,1
1,23,25,0,2,20,20,20,20,5,15,9,8,7,7,7,8,20,20,20,15,15,10,7,8,8,8,8,5,8,8,7,7,6,5,0,1
1,23,23,1,2,25,10,35,15,0,15,7,3,5,5,3,2,20,20,20,15,15,10,7,8,8,8,8,6,7,6,5,6,6,6,0,1
1,23,21,1,2,15,20,15,30,5,15,8,7,7,7,6,6,20,20,20,15,15,10,7,8,8,8,8,2,7,6,4,4,4,5,0,1
1,23,28,1,2,40,15,20,10,5,10,9,9,9,9,8,8,20,20,20,15,15,10,7,8,8,8,8,6,8,8,6,7,5,6,0,1
1,23,28,1,2,40,20,20,20,0,0,8,8,7,8,7,6,20,20,20,15,15,10,7,8,8,8,8,2,8,7,2,7,2,3,0,1
1,23,23,0,2,20,25,25,10,10,10,8,9,8,9,9,8,20,20,20,15,15,10,7,8,8,8,8,6,6,6,6,6,4,6,0,1
1,22,24,0,1,25,35,30,10,0,0,7,6,5,7,3,5,17,10,18,20,25,10,6,6,7,7,7,1,6,7,6,4,3,2,1,1
1,22,24,0,1,25,15,25,25,15,15,9,7,7,7,6,5,17,10,18,20,25,10,6,6,7,7,7,1,3,4,2,2,1,1,0,1
1,22,28,0,1,25,15,25,15,0,20,8,8,7,8,6,7,17,10,18,20,25,10,6,6,7,7,7,3,6,6,4,5,1,1,0,1
1,22,26,0,1,20,35,20,10,10,5,9,8,8,8,7,9,17,10,18,20,25,10,6,6,7,7,7,8,7,6,6,4,4,6,0,1
1,22,30,0,1,20,20,25,25,5,5,7,5,6,6,4,5,17,10,18,20,25,10,6,6,7,7,7,1,4,5,4,4,4,3,0,1
1,22,23,0,1,25,10,35,15,0,15,8,4,4,7,5,3,17,10,18,20,25,10,6,6,7,7,7,1,2,6,1,6,2,2,0,1
1,22,21,0,1,15,20,15,30,5,15,8,7,7,6,6,7,17,10,18,20,25,10,6,6,7,7,7,1,3,7,1,4,2,1,0,1
1,22,28,0,1,40,15,20,10,5,10,8,8,8,8,8,7,17,10,18,20,25,10,6,6,7,7,7,6,4,8,3,8,2,3,0,1
1,22,28,0,1,40,20,20,20,0,0,9,9,8,9,8,7,17,10,18,20,25,10,6,6,7,7,7,2,4,7,3,6,2,1,0,1
1,22,23,0,1,20,25,25,10,10,10,9,8,9,10,9,8,17,10,18,20,25,10,6,6,7,7,7,5,6,6,4,3,4,4,0,1
1,22,24,1,4,25,15,25,25,15,15,7,6,7,6,7,5,20,22,18,15,15,10,6,9,8,7,8,8,6,7,3,7,2,6,0,1
1,22,28,1,4,25,15,25,15,0,20,8,8,6,7,6,6,20,22,18,15,15,10,6,9,8,7,8,6,8,7,4,7,2,6,0,1
1,22,22,1,4,30,15,25,25,5,0,6,8,9,5,9,3,20,22,18,15,15,10,6,9,8,7,8,8,7,8,8,8,6,8,0,0
1,22,25,0,4,20,20,20,20,5,15,7,8,8,7,6,5,20,22,18,15,15,10,6,9,8,7,8,7,5,6,8,6,4,5,0,1
1,22,23,1,4,25,10,35,15,0,15,5,8,5,3,3,3,20,22,18,15,15,10,6,9,8,7,8,6,7,7,4,6,6,6,0,0
1,22,21,1,4,15,20,15,30,5,15,5,7,6,7,5,5,20,22,18,15,15,10,6,9,8,7,8,6,8,8,5,7,5,8,0,0
1,22,23,0,4,20,25,25,10,10,10,6,8,8,8,9,6,20,22,18,15,15,10,6,9,8,7,8,6,8,7,6,5,3,6,0,0
1,23,25,0,2,25,20,25,20,10,0,6,6,8,7,8,4,10,20,20,20,20,10,7,8,9,8,8,3,6,6,5,6,5,6,0,0
1,23,24,1,2,25,35,30,10,0,0,3,4,7,3,7,1,10,20,20,20,20,10,7,8,9,8,8,4,6,6,5,7,6,6,0,0
1,23,24,1,2,25,15,25,25,15,15,7,7,7,7,6,7,10,20,20,20,20,10,7,8,9,8,8,6,9,7,5,6,3,7,0,1
1,23,28,1,2,25,15,25,15,0,20,6,6,6,6,6,5,10,20,20,20,20,10,7,8,9,8,8,4,5,5,2,6,5,4,0,1
1,23,26,1,2,20,35,20,10,10,5,6,8,8,9,8,6,10,20,20,20,20,10,7,8,9,8,8,8,7,7,7,5,5,7,0,0
1,23,30,1,2,20,20,25,25,5,5,9,5,6,3,6,3,10,20,20,20,20,10,7,8,9,8,8,5,5,5,7,7,6,8,0,0
1,23,23,1,2,25,10,35,15,0,15,3,5,6,2,6,4,10,20,20,20,20,10,7,8,9,8,8,5,5,5,2,4,3,4,0,0
1,23,21,1,2,15,20,15,30,5,15,6,7,7,6,6,4,10,20,20,20,20,10,7,8,9,8,8,3,7,8,6,7,5,7,0,0
1,23,28,1,2,40,15,20,10,5,10,6,8,8,7,8,6,10,20,20,20,20,10,7,8,9,8,8,7,7,8,7,9,7,9,0,0
1,23,28,1,2,40,20,20,20,0,0,6,8,8,7,8,6,10,20,20,20,20,10,7,8,9,8,8,3,5,8,4,7,6,6,0,0
1,23,23,0,2,20,25,25,10,10,10,7,9,10,10,10,10,10,20,20,20,20,10,7,8,9,8,8,7,7,8,8,7,8,8,0,1
1,24,25,0,4,25,20,25,20,10,0,7,5,4,4,8,3,35,10,20,20,10,5,8,8,9,8,9,4,6,6,6,6,4,5,0,0
1,24,24,1,4,25,35,30,10,0,0,6,6,6,6,5,3,35,10,20,20,10,5,8,8,9,8,9,4,5,6,5,5,5,5,0,1
1,24,24,1,4,25,15,25,25,15,15,9,7,7,6,7,7,35,10,20,20,10,5,8,8,9,8,9,4,6,7,5,8,5,5,0,1
1,24,28,1,4,25,15,25,15,0,20,9,8,8,7,8,6,35,10,20,20,10,5,8,8,9,8,9,4,5,7,3,6,4,5,0,1
1,24,26,1,4,20,35,20,10,10,5,9,6,7,6,7,8,35,10,20,20,10,5,8,8,9,8,9,9,6,7,7,6,5,7,0,1
1,24,30,1,4,20,20,25,25,5,5,7,6,6,5,7,5,35,10,20,20,10,5,8,8,9,8,9,2,3,4,2,6,2,4,0,1
1,24,23,1,4,25,10,35,15,0,15,7,7,7,4,5,5,35,10,20,20,10,5,8,8,9,8,9,4,6,5,5,5,5,5,0,1
1,24,21,1,4,15,20,15,30,5,15,8,8,8,6,7,5,35,10,20,20,10,5,8,8,9,8,9,3,8,8,5,5,5,6,1,1
1,24,28,1,4,40,15,20,10,5,10,8,8,9,8,9,7,35,10,20,20,10,5,8,8,9,8,9,7,7,7,6,6,6,6.5,0,1
1,24,28,1,4,40,20,20,20,0,0,8,8,8,8,7,7,35,10,20,20,10,5,8,8,9,8,9,4,5,6,4,5,5,5,0,1
1,24,23,0,4,20,25,25,10,10,10,8,10,10,10,10,8,35,10,20,20,10,5,8,8,9,8,9,9,8,7,10,9,8,8.5,1,1
1,27,24,0,1,25,35,30,10,0,0,5,6,7,4,4,3,50,0,50,0,0,0,7,5,9,9,7,5,7,7,6,9,5,5,0,0
1,27,24,0,1,25,15,25,25,15,15,7,6,6,7,7,8,50,0,50,0,0,0,7,5,9,9,7,5,7,9,5,4,6,6,0,1
1,27,28,0,1,25,15,25,15,0,20,9,8,8,8,8,7,50,0,50,0,0,0,7,5,9,9,7,8,8,9,5,9,6,8,0,1
1,27,30,0,1,20,20,25,25,5,5,5,7,7,6,5,5,50,0,50,0,0,0,7,5,9,9,7,7,9,8,7,8,8,6,0,1
1,27,22,0,1,30,15,25,25,5,0,5,6,8,5,8,3,50,0,50,0,0,0,7,5,9,9,7,7,8,7,9,6,4,7,0,0
1,27,25,1,1,20,20,20,20,5,15,7,7,8,7,7,6,50,0,50,0,0,0,7,5,9,9,7,6,8,9,9,6,6,7,0,1
1,27,23,0,1,25,10,35,15,0,15,8,7,7,9,5,4,50,0,50,0,0,0,7,5,9,9,7,5,6,7,6,7,5,5,0,0
1,27,21,0,1,15,20,15,30,5,15,6,7,7,7,6,5,50,0,50,0,0,0,7,5,9,9,7,4,7,6,6,9,4,5,0,1
1,27,28,0,1,40,15,20,10,5,10,8,9,9,8,9,7,50,0,50,0,0,0,7,5,9,9,7,7,6,9,8,9,9,7,0,1
1,27,28,0,1,40,20,20,20,0,0,7,8,8,7,8,6,50,0,50,0,0,0,7,5,9,9,7,7,6,9,8,9,9,7,0,1
1,27,23,0,1,20,25,25,10,10,10,6,8,10,8,7,7,50,0,50,0,0,0,7,5,9,9,7,8,8,7,9,7,5,7,0,0
1,30,25,0,4,25,20,25,20,10,0,6,10,10,8,5,3,30,20,30,10,0,10,6,8,6,8,8,6,8,7,10,7,4,8,0,0
1,30,23,0,4,20,25,20,15,10,10,6,10,10,8,10,6,30,20,30,10,0,10,6,8,6,8,8,6,8,6,6,6,5,5,0,0
1,30,24,1,4,25,35,30,10,0,0,4,4,7,3,6,4,30,20,30,10,0,10,6,8,6,8,8,5,7,7,5,7,5,6,0,0
1,30,24,1,4,25,15,25,25,15,15,6,7,7,6,6,8,30,20,30,10,0,10,6,8,6,8,8,5,6,6,2,5,7,4,0,1
1,30,28,1,4,25,15,25,15,0,20,6,5,7,5,7,5,30,20,30,10,0,10,6,8,6,8,8,6,6,7,3,7,3,5,0,0
1,30,26,1,4,20,35,20,10,10,5,6,8,7,8,8,8,30,20,30,10,0,10,6,8,6,8,8,8,7,9,5,6,4,6,0,0
1,30,30,1,4,20,20,25,25,5,5,5,6,7,6,6,3,30,20,30,10,0,10,6,8,6,8,8,4,5,6,7,7,4,6,0,1
1,30,25,0,4,20,20,20,20,5,15,7,7,8,8,8,7,30,20,30,10,0,10,6,8,6,8,8,6,7,8,5,7,5,7,0,1
1,30,27,0,4,35,10,20,15,10,10,6,8,8,8,8,5,30,20,30,10,0,10,6,8,6,8,8,7,9,7,7,10,5,7,0,0
1,30,23,1,4,25,10,35,15,0,15,6,9,8,6,5,4,30,20,30,10,0,10,6,8,6,8,8,7,5,9,1,9,2,3,0,0
1,30,21,1,4,15,20,15,30,5,15,5,7,6,6,6,6,30,20,30,10,0,10,6,8,6,8,8,9,9,8,9,7,9,8,0,0
1,30,28,1,4,40,15,20,10,5,10,7,9,9,7,9,7,30,20,30,10,0,10,6,8,6,8,8,8,7,5,6,7,4,6,0,0
1,30,28,1,4,40,20,20,20,0,0,5,8,8,7,7,7,30,20,30,10,0,10,6,8,6,8,8,5,6,5,5,6,8,5,0,0
1,30,23,0,4,20,25,25,10,10,10,6,9,9,8,8,7,30,20,30,10,0,10,6,8,6,8,8,7,7,6,6,6,4,5,0,0
1,21,23,1,2,20,25,20,15,10,10,6,9,7,6,6,3,30,5,30,15,15,5,7,7,7,7,8,5,4,5,6,7,6,5,0,0
1,21,24,0,2,25,15,25,25,15,15,8,7,8,7,6,6,30,5,30,15,15,5,7,7,7,7,8,4,6,5,4,5,3,5,0,1
1,21,28,0,2,25,15,25,15,0,20,7,7,7,7,7,7,30,5,30,15,15,5,7,7,7,7,8,4,5,6,5,6,5,5,0,1
1,21,30,0,2,20,20,25,25,5,5,5,6,7,7,7,6,30,5,30,15,15,5,7,7,7,7,8,3,3,5,3,5,3,5,0,1
1,21,22,0,2,30,15,25,25,5,0,7,7,7,5,5,3,30,5,30,15,15,5,7,7,7,7,8,5,4,3,3,2,2,4,0,1
1,21,25,1,2,20,20,20,20,5,15,8,8,7,6,7,6,30,5,30,15,15,5,7,7,7,7,8,7,8,8,7,8,6,7,0,1
1,21,23,0,2,25,10,35,15,0,15,6,6,8,2,8,1,30,5,30,15,15,5,7,7,7,7,8,3,3,4,2,2,2,3,0,0
1,21,21,0,2,15,20,15,30,5,15,6,6,6,5,5,5,30,5,30,15,15,5,7,7,7,7,8,4,4,5,4,5,3,4,0,0
1,21,28,0,2,40,15,20,10,5,10,8,8,8,8,8,7,30,5,30,15,15,5,7,7,7,7,8,5,4,6,3,7,3,5,0,1
1,25,25,0,9,25,20,25,20,10,0,5,6,6,5,7,3,20,23,23,22,7,5,8,9,9,9,7,6,8,9,7,7,8,7,0,0
1,25,23,0,9,20,25,20,15,10,10,3,8,7,7,10,4,20,23,23,22,7,5,8,9,9,9,7,6,8,9,8,7,9,8,0,0
1,25,24,1,9,25,35,30,10,0,0,7,4,7,3,7,5,20,23,23,22,7,5,8,9,9,9,7,6,8,8,8,7,7,8,0,1
1,25,28,1,9,25,15,25,15,0,20,8,6,7,6,7,7,20,23,23,22,7,5,8,9,9,9,7,7,8,9,7,8,9,8,0,1
1,25,26,1,9,20,35,20,10,10,5,8,8,8,6,9,8,20,23,23,22,7,5,8,9,9,9,7,8,8,9,9,8,10,8,0,1
1,25,30,1,9,20,20,25,25,5,5,7,5,6,5,6,4,20,23,23,22,7,5,8,9,9,9,7,5,6,8,8,7,8,6,0,1
1,25,22,1,9,30,15,25,25,5,0,7,7,8,5,5,4,20,23,23,22,7,5,8,9,9,9,7,8,8,7,8,7,6,7,0,0
1,25,25,0,9,20,20,20,20,5,15,8,8,10,5,6,5,20,23,23,22,7,5,8,9,9,9,7,7,9,9,9,9,10,8,0,1
1,25,23,1,9,25,10,35,15,0,15,8,4,8,1,7,1,20,23,23,22,7,5,8,9,9,9,7,8,8,6,6,7,6,7,0,0
1,25,21,1,9,15,20,15,30,5,15,7,7,8,6,6,5,20,23,23,22,7,5,8,9,9,9,7,6,7,10,7,7,9,7,0,1
1,25,28,1,9,40,15,20,10,5,10,8,7,8,8,8,6,20,23,23,22,7,5,8,9,9,9,7,8,8,8,8,8,6,8,0,1
1,25,28,1,9,40,20,20,20,0,0,8,8,9,7,8,7,20,23,23,22,7,5,8,9,9,9,7,6,8,8,6,7,9,7,0,1
1,25,23,0,9,20,25,25,10,10,10,8,8,8,9,9,8,20,23,23,22,7,5,8,9,9,9,7,6,8,8,8,8,6,8,0,1
1,26,25,0,7,25,20,25,20,10,0,5,8,9,7,8,4,20,25,20,15,15,5,8,7,8,8,6,2,5,2,3,1,3,2,0,0
1,26,24,1,7,25,35,30,10,0,0,6,5,5,4,5,4,20,25,20,15,15,5,8,7,8,8,6,1,1,1,1,1,1,1,0,1
1,26,28,1,7,25,15,25,15,0,20,7,7,8,7,7,7,20,25,20,15,15,5,8,7,8,8,6,2,2,5,2,8,4,3,0,1
1,26,26,1,7,20,35,20,10,10,5,6,7,8,6,9,7,20,25,20,15,15,5,8,7,8,8,6,2,5,4,3,4,2,3,0,0
1,26,30,1,7,20,20,25,25,5,5,6,6,6,5,8,4,20,25,20,15,15,5,8,7,8,8,6,1,3,5,1,2,1,1,1,1
1,26,22,1,7,30,15,25,25,5,0,6,8,7,7,9,4,20,25,20,15,15,5,8,7,8,8,6,3,1,2,2,2,3,2,0,0
1,26,25,0,7,20,20,20,20,5,15,8,8,7,7,10,5,20,25,20,15,15,5,8,7,8,8,6,4,5,8,8,10,8,8,1,1
1,26,23,1,7,25,10,35,15,0,15,5,6,8,5,5,2,20,25,20,15,15,5,8,7,8,8,6,5,2,6,2,5,4,5,0,1
1,26,21,1,7,15,20,15,30,5,15,6,6,6,7,5,5,20,25,20,15,15,5,8,7,8,8,6,1,5,5,2,5,2,3,0,1
1,26,28,1,7,40,15,20,10,5,10,7,8,8,7,8,6,20,25,20,15,15,5,8,7,8,8,6,9,8,8,5,6,7,7,0,0
1,26,28,1,7,40,20,20,20,0,0,9,8,7,6,7,6,20,25,20,15,15,5,8,7,8,8,6,3,4,6,4,5,2,4,0,0
1,26,23,0,7,20,25,25,10,10,10,6,9,9,8,9,7,20,25,20,15,15,5,8,7,8,8,6,5,6,8,6,8,4,5,0,1
1,27,25,0,5,25,20,25,20,10,0,4,6,8,7,6,3,10,10,30,25,10,15,7,8,7,9,5,2,4,5,4,4,3,3,0,0
1,27,24,1,5,25,35,30,10,0,0,4,6,7,3,6,4,10,10,30,25,10,15,7,8,7,9,5,4,7,8,2,6,2,3,0,0
1,27,24,1,5,25,15,25,25,15,15,5,5,6,5,7,5,10,10,30,25,10,15,7,8,7,9,5,7,6,8,6,9,6,7,0,1
1,27,28,1,5,25,15,25,15,0,20,6,7,6,6,5,6,10,10,30,25,10,15,7,8,7,9,5,6,4,7,4,5,2,4,0,1
1,27,26,1,5,20,35,20,10,10,5,6,8,9,8,9,7,10,10,30,25,10,15,7,8,7,9,5,8,5,9,7,6,5,6,0,0
1,27,22,1,5,30,15,25,25,5,0,3,6,6,5,4,4,10,10,30,25,10,15,7,8,7,9,5,8,5,6,9,4,6,7,0,0
1,27,25,0,5,20,20,20,20,5,15,6,8,8,6,8,3,10,10,30,25,10,15,7,8,7,9,5,6,5,5,4,4,4,3,0,0
1,27,23,1,5,25,10,35,15,0,15,2,9,9,3,7,7,10,10,30,25,10,15,7,8,7,9,5,7,4,7,7,6,8,6,1,0
1,27,21,1,5,15,20,15,30,5,15,5,7,6,7,6,5,10,10,30,25,10,15,7,8,7,9,5,2,6,6,6,4,5,5,0,1
1,27,28,1,5,40,15,20,10,5,10,7,8,8,7,8,7,10,10,30,25,10,15,7,8,7,9,5,7,7,7,4,7,4,6,0,0
1,27,28,1,5,40,20,20,20,0,0,6,8,7,6,8,6,10,10,30,25,10,15,7,8,7,9,5,4,3,4,2,3,3,3,0,0
1,23,25,0,8,25,20,25,20,10,0,8,9,10,9,10,7,50,10,20,10,10,0,8,2,7,8,8,2,8,10,3,10,3,5,0,0
1,23,24,0,8,25,35,30,10,0,0,4,6,7,6,7,2,50,10,20,10,10,0,8,2,7,8,8,3,7,10,4,8,2,5,0,0
1,23,24,0,8,25,15,25,25,15,15,7,6,6,7,6,5,50,10,20,10,10,0,8,2,7,8,8,5,10,7,4,5,7,5,0,1
1,23,28,0,8,25,15,25,15,0,20,6,6,7,9,7,7,50,10,20,10,10,0,8,2,7,8,8,6,6,8,3,8,3,4,0,1
1,23,26,0,8,20,35,20,10,10,5,8,8,8,10,8,7,50,10,20,10,10,0,8,2,7,8,8,10,6,6,9,5,3,6,0,1
1,23,30,0,8,20,20,25,25,5,5,6,7,7,6,6,6,50,10,20,10,10,0,8,2,7,8,8,7,9,7,7,4,3,8,0,1
1,23,25,0,8,20,20,20,20,5,15,8,7,7,8,8,4,50,10,20,10,10,0,8,2,7,8,8,9,9,9,8,5,3,7,0,1
1,23,23,0,8,25,10,35,15,0,15,6,8,8,6,7,7,50,10,20,10,10,0,8,2,7,8,8,8,7,9,8,8,3,7,1,0
1,23,21,0,8,15,20,15,30,5,15,7,7,7,7,7,5,50,10,20,10,10,0,8,2,7,8,8,2,9,9,3,8,3,6,0,0
1,23,28,0,8,40,15,20,10,5,10,6,9,9,8,9,6,50,10,20,10,10,0,8,2,7,8,8,3,9,9,3,9,5,2,0,0
1,23,28,0,8,40,20,20,20,0,0,6,8,9,7,8,6,50,10,20,10,10,0,8,2,7,8,8,3,9,9,5,9,5,5,0,0
1,23,23,1,8,20,25,25,10,10,10,8,10,10,10,10,10,50,10,20,10,10,0,8,2,7,8,8,8,8,8,8,9,8,9,1,1
1,24,25,0,6,25,20,25,20,10,0,3,10,9,10,4,4,20,20,20,15,15,10,6,9,6,8,7,6,7,9,9,9,8,7,0,0
1,24,24,0,6,25,35,30,10,0,0,3,7,7,7,5,3,20,20,20,15,15,10,6,9,6,8,7,7,9,8,7,6,5,8,0,0
1,24,24,0,6,25,15,25,25,15,15,8,5,5,5,5,4,20,20,20,15,15,10,6,9,6,8,7,4,7,7,4,5,1,2,0,1
1,24,28,0,6,25,15,25,15,0,20,5,7,5,5,6,5,20,20,20,15,15,10,6,9,6,8,7,4,5,7,1,5,1,5,0,0
